Gene,SetType,DiseaseType
400720,drug_overlap,Syndrome5
403341,drug_overlap,Syndrome5
404281,drug_overlap,Syndrome5
440077,drug_overlap,Syndrome5
440519,drug_overlap,Syndrome5
441234,drug_overlap,Syndrome5
641339,drug_overlap,Syndrome5
643641,drug_overlap,Syndrome5
643836,drug_overlap,Syndrome5
649137,drug_overlap,Syndrome5
653121,drug_overlap,Syndrome5
654254,drug_overlap,Syndrome5
728927,drug_overlap,Syndrome5
728957,drug_overlap,Syndrome5
729288,drug_overlap,Syndrome5
729747,drug_overlap,Syndrome5
730051,drug_overlap,Syndrome5
730087,drug_overlap,Syndrome5
100101467,drug_overlap,Syndrome5
100128927,drug_overlap,Syndrome5
100129842,drug_overlap,Syndrome5
100131390,drug_overlap,Syndrome5
100131980,drug_overlap,Syndrome5
100132396,drug_overlap,Syndrome5
100287226,drug_overlap,Syndrome5
100289635,drug_overlap,Syndrome5
100289678,drug_overlap,Syndrome5
100293516,drug_overlap,Syndrome5
100506243,drug_overlap,Syndrome5
100507290,drug_overlap,Syndrome5
100529097,drug_overlap,Syndrome5
100529215,drug_overlap,Syndrome5
100529240,drug_overlap,Syndrome5
100529855,drug_overlap,Syndrome5
8569,drug_overlap,Syndrome5
11317,drug_overlap,Syndrome5
55002,drug_overlap,Syndrome5
440275,drug_overlap,Syndrome5
2110,drug_overlap,Syndrome5
178,drug_overlap,Syndrome5
3038,drug_overlap,Syndrome5
3568,drug_overlap,Syndrome5
6860,drug_overlap,Syndrome5
6861,drug_overlap,Syndrome5
8170,drug_overlap,Syndrome5
8578,drug_overlap,Syndrome5
9066,drug_overlap,Syndrome5
11182,drug_overlap,Syndrome5
23208,drug_overlap,Syndrome5
29988,drug_overlap,Syndrome5
53343,drug_overlap,Syndrome5
57818,drug_overlap,Syndrome5
81031,drug_overlap,Syndrome5
83849,drug_overlap,Syndrome5
83851,drug_overlap,Syndrome5
90019,drug_overlap,Syndrome5
94120,drug_overlap,Syndrome5
123745,drug_overlap,Syndrome5
127833,drug_overlap,Syndrome5
143425,drug_overlap,Syndrome5
154091,drug_overlap,Syndrome5
341359,drug_overlap,Syndrome5
