No.	Syndrome_id	Gene_id	v00	odd_ratio	P_value	FDR_Bonferroni	FDR_BH	FDR_BY	Relationship	Suppress	SymMap_Syndrome_id
3981	58	1337	3	6.902173913	0.017122883	1	0.311202399	1	By_herb		SMSY00058
3982	58	126	6	7.769230769	0.000861997	1	0.182395559	1	By_herb		SMSY00058
3983	58	184	4	4.837944664	0.019999228	1	0.311202399	1	By_herb		SMSY00058
3984	58	1334	3	5.422413793	0.030105945	1	0.311202399	1	By_herb		SMSY00058
3985	58	1408	3	5.842592593	0.025322745	1	0.311202399	1	By_herb		SMSY00058
3986	58	2288	3	4.588235294	0.044060035	1	0.330247363	1	By_herb		SMSY00058
3987	58	9371	3	6.902173913	0.017122883	1	0.311202399	1	By_herb		SMSY00058
3988	58	9380	3	5.233333333	0.032669073	1	0.316351088	1	By_herb		SMSY00058
3989	58	9549	3	6.604166667	0.019003168	1	0.311202399	1	By_herb		SMSY00058
3990	58	8559	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
3991	58	2661	3	5.056451613	0.035346405	1	0.316351088	1	By_herb		SMSY00058
3992	58	1057	5	3.561728395	0.032154434	1	0.316351088	1	By_herb		SMSY00058
3993	58	3504	3	5.056451613	0.035346405	1	0.316351088	1	By_herb		SMSY00058
3994	58	457	4	6.673796791	0.007544493	1	0.311202399	1	By_herb		SMSY00058
3995	58	4875	3	6.076923077	0.023102513	1	0.311202399	1	By_herb		SMSY00058
3996	58	3013	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
3997	58	3888	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
3998	58	4608	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
3999	58	4967	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4000	58	5015	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4001	58	5038	3	8.888888889	0.009374707	1	0.311202399	1	By_herb		SMSY00058
4002	58	5186	3	4.890625	0.03813765	1	0.324423442	1	By_herb		SMSY00058
4003	58	9029	3	8.407894737	0.010708493	1	0.311202399	1	By_herb		SMSY00058
4004	58	9125	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4005	58	11210	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4006	58	11493	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4007	58	11494	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4008	58	550	4	5.333333333	0.014963809	1	0.311202399	1	By_herb		SMSY00058
4009	58	593	2	8.282051282	0.036168872	1	0.320080407	1	By_herb		SMSY00058
4010	58	523	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4011	58	4539	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4012	58	5277	2	8.282051282	0.036168872	1	0.320080407	1	By_herb		SMSY00058
4013	58	3188	7	3.486742424	0.020168454	1	0.311202399	1	By_herb		SMSY00058
4014	58	3189	6	4.682926829	0.007934293	1	0.311202399	1	By_herb		SMSY00058
4015	58	5595	5	3.512195122	0.033658504	1	0.316351088	1	By_herb		SMSY00058
4016	58	9237	3	4.734848485	0.041042379	1	0.32631869	1	By_herb		SMSY00058
4017	58	10585	6	5.03030303	0.005887151	1	0.311202399	1	By_herb		SMSY00058
4018	58	10588	6	4.957264957	0.006260434	1	0.311202399	1	By_herb		SMSY00058
4019	58	10589	6	5.105263158	0.005530922	1	0.311202399	1	By_herb		SMSY00058
4020	58	4118	5	3.828947368	0.025300367	1	0.311202399	1	By_herb		SMSY00058
4021	58	9236	3	5.625	0.027657169	1	0.311202399	1	By_herb		SMSY00058
4022	58	1311	4	4.953535354	0.018651625	1	0.311202399	1	By_herb		SMSY00058
4023	58	3368	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4024	58	4066	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4025	58	4113	3	4.734848485	0.041042379	1	0.32631869	1	By_herb		SMSY00058
4026	58	6778	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4027	58	8396	3	9.426470588	0.008145322	1	0.311202399	1	By_herb		SMSY00058
4028	58	1331	2	8.282051282	0.036168872	1	0.320080407	1	By_herb		SMSY00058
4029	58	9718	2	9.969230769	0.02691912	1	0.311202399	1	By_herb		SMSY00058
4030	58	8108	4	6.282828283	0.009091255	1	0.311202399	1	By_herb		SMSY00058
4031	58	8383	3	4.890625	0.03813765	1	0.324423442	1	By_herb		SMSY00058
4032	58	8398	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4033	58	4874	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4034	58	3855	3	6.902173913	0.017122883	1	0.311202399	1	By_herb		SMSY00058
4035	58	73	4	5.933014354	0.010836713	1	0.311202399	1	By_herb		SMSY00058
4036	58	1463	3	4.588235294	0.044060035	1	0.330247363	1	By_herb		SMSY00058
4037	58	4876	4	3.909090909	0.036938762	1	0.32145187	1	By_herb		SMSY00058
4038	58	7446	4	4.519480519	0.024409628	1	0.311202399	1	By_herb		SMSY00058
4039	58	9049	3	6.33	0.020996153	1	0.311202399	1	By_herb		SMSY00058
4040	58	1469	3	6.33	0.020996153	1	0.311202399	1	By_herb		SMSY00058
4041	58	9418	4	3.909090909	0.036938762	1	0.32145187	1	By_herb		SMSY00058
4042	58	157	3	4.890625	0.03813765	1	0.324423442	1	By_herb		SMSY00058
4043	58	5162	4	5.618181818	0.012791053	1	0.311202399	1	By_herb		SMSY00058
4044	58	1650	3	6.902173913	0.017122883	1	0.311202399	1	By_herb		SMSY00058
4045	58	645	4	11.6	0.001311528	1	0.195441898	1	By_herb		SMSY00058
4046	58	1555	5	8.157894737	0.001569843	1	0.21206412	1	By_herb		SMSY00058
4047	58	4148	6	6.408602151	0.002060004	1	0.25751943	1	By_herb		SMSY00058
4048	58	789	3	6.902173913	0.017122883	1	0.311202399	1	By_herb		SMSY00058
4049	58	2713	3	8.407894737	0.010708493	1	0.311202399	1	By_herb		SMSY00058
4050	58	1529	5	10.11290323	0.000673139	1	0.179611573	1	By_herb		SMSY00058
4051	58	2401	3	6.076923077	0.023102513	1	0.311202399	1	By_herb		SMSY00058
4052	58	60	5	8.9	0.001115685	1	0.195441898	1	By_herb		SMSY00058
4053	58	62	3	4.588235294	0.044060035	1	0.330247363	1	By_herb		SMSY00058
4054	58	63	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4055	58	64	5	8.638888889	0.001254281	1	0.195441898	1	By_herb		SMSY00058
4056	58	65	5	7.524390244	0.002149941	1	0.265701554	1	By_herb		SMSY00058
4057	58	4406	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4058	58	4407	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4059	58	4408	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4060	58	4409	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4061	58	4410	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4062	58	4411	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4063	58	4412	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4064	58	4413	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4065	58	4414	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4066	58	4416	3	4.45	0.047189939	1	0.336351787	1	By_herb		SMSY00058
4067	58	4417	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4068	58	4418	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4069	58	4419	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4070	58	4420	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4071	58	4422	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4072	58	4423	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4073	58	4424	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4074	58	4425	5	8.391891892	0.00140543	1	0.198080957	1	By_herb		SMSY00058
4075	58	5932	3	4.890625	0.03813765	1	0.324423442	1	By_herb		SMSY00058
4076	58	9729	5	11.68518519	0.000378585	1	0.174576099	1	By_herb		SMSY00058
4077	58	92	3	5.422413793	0.030105945	1	0.311202399	1	By_herb		SMSY00058
4078	58	74	4	5.074380165	0.017363826	1	0.311202399	1	By_herb		SMSY00058
4079	58	85	4	5.472283814	0.01384956	1	0.311202399	1	By_herb		SMSY00058
4080	58	357	4	4.953535354	0.018651625	1	0.311202399	1	By_herb		SMSY00058
4081	58	1554	4	6.887052342	0.006842271	1	0.311202399	1	By_herb		SMSY00058
4082	58	1818	4	5.771561772	0.011787161	1	0.311202399	1	By_herb		SMSY00058
4083	58	2160	4	7.113636364	0.006185629	1	0.311202399	1	By_herb		SMSY00058
4084	58	2447	3	4.588235294	0.044060035	1	0.330247363	1	By_herb		SMSY00058
4085	58	2451	4	5.200845666	0.016134885	1	0.311202399	1	By_herb		SMSY00058
4086	58	3008	4	6.103194103	0.009938495	1	0.311202399	1	By_herb		SMSY00058
4087	58	3009	4	5.472283814	0.01384956	1	0.311202399	1	By_herb		SMSY00058
4088	58	3010	4	4.837944664	0.019999228	1	0.311202399	1	By_herb		SMSY00058
4089	58	3958	4	6.282828283	0.009091255	1	0.311202399	1	By_herb		SMSY00058
4090	58	4012	5	9.78125	0.000768332	1	0.179611573	1	By_herb		SMSY00058
4091	58	4429	4	5.618181818	0.012791053	1	0.311202399	1	By_herb		SMSY00058
4092	58	4441	4	5.074380165	0.017363826	1	0.311202399	1	By_herb		SMSY00058
4093	58	4442	4	5.472283814	0.01384956	1	0.311202399	1	By_herb		SMSY00058
4094	58	4584	4	5.333333333	0.014963809	1	0.311202399	1	By_herb		SMSY00058
4095	58	4846	4	5.472283814	0.01384956	1	0.311202399	1	By_herb		SMSY00058
4096	58	4847	4	5.472283814	0.01384956	1	0.311202399	1	By_herb		SMSY00058
4097	58	4848	4	6.673796791	0.007544493	1	0.311202399	1	By_herb		SMSY00058
4098	58	4849	4	5.472283814	0.01384956	1	0.311202399	1	By_herb		SMSY00058
4099	58	4850	4	5.472283814	0.01384956	1	0.311202399	1	By_herb		SMSY00058
4100	58	4930	4	5.200845666	0.016134885	1	0.311202399	1	By_herb		SMSY00058
4101	58	6371	4	4.837944664	0.019999228	1	0.311202399	1	By_herb		SMSY00058
4102	58	6837	4	5.618181818	0.012791053	1	0.311202399	1	By_herb		SMSY00058
4103	58	7204	4	6.282828283	0.009091255	1	0.311202399	1	By_herb		SMSY00058
4104	58	7210	5	8.638888889	0.001254281	1	0.195441898	1	By_herb		SMSY00058
4105	58	7211	4	6.472727273	0.008293698	1	0.311202399	1	By_herb		SMSY00058
4106	58	7235	4	5.333333333	0.014963809	1	0.311202399	1	By_herb		SMSY00058
4107	58	7557	4	5.472283814	0.01384956	1	0.311202399	1	By_herb		SMSY00058
4108	58	8883	5	12.15384615	0.000323564	1	0.174576099	1	By_herb		SMSY00058
4109	58	10233	4	5.472283814	0.01384956	1	0.311202399	1	By_herb		SMSY00058
4110	58	11848	5	6.977272727	0.002876089	1	0.29164707	1	By_herb		SMSY00058
4111	58	110	3	5.233333333	0.032669073	1	0.316351088	1	By_herb		SMSY00058
4112	58	3564	4	6.472727273	0.008293698	1	0.311202399	1	By_herb		SMSY00058
4113	58	9465	3	5.842592593	0.025322745	1	0.311202399	1	By_herb		SMSY00058
4114	58	7193	3	4.890625	0.03813765	1	0.324423442	1	By_herb		SMSY00058
4115	58	3601	3	5.422413793	0.030105945	1	0.311202399	1	By_herb		SMSY00058
4116	58	11473	3	4.734848485	0.041042379	1	0.32631869	1	By_herb		SMSY00058
4117	58	1551	3	4.734848485	0.041042379	1	0.32631869	1	By_herb		SMSY00058
4118	58	1561	3	5.056451613	0.035346405	1	0.316351088	1	By_herb		SMSY00058
4119	58	1607	3	5.056451613	0.035346405	1	0.316351088	1	By_herb		SMSY00058
4120	58	6046	3	5.233333333	0.032669073	1	0.316351088	1	By_herb		SMSY00058
4121	58	8100	3	5.422413793	0.030105945	1	0.311202399	1	By_herb		SMSY00058
4122	58	8741	3	5.422413793	0.030105945	1	0.311202399	1	By_herb		SMSY00058
4123	58	9018	3	5.056451613	0.035346405	1	0.316351088	1	By_herb		SMSY00058
4124	58	9020	3	5.056451613	0.035346405	1	0.316351088	1	By_herb		SMSY00058
4125	58	9165	3	5.233333333	0.032669073	1	0.316351088	1	By_herb		SMSY00058
4126	58	10510	3	5.422413793	0.030105945	1	0.311202399	1	By_herb		SMSY00058
4127	58	11129	3	5.233333333	0.032669073	1	0.316351088	1	By_herb		SMSY00058
4128	58	3296	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4129	58	9382	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4130	58	10547	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4131	58	640	4	7.887147335	0.004474661	1	0.311202399	1	By_herb		SMSY00058
4132	58	3444	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4133	58	6879	3	7.227272727	0.015354436	1	0.311202399	1	By_herb		SMSY00058
4134	58	2887	5	7.151162791	0.002616537	1	0.29164707	1	By_herb		SMSY00058
4135	58	3929	5	17.77777778	7.09894E-05	1	0.174576099	1	By_herb		SMSY00058
4136	58	211	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4137	58	219	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4138	58	343	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4139	58	1180	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4140	58	1346	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4141	58	2015	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4142	58	2962	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4143	58	3326	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4144	58	3760	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4145	58	6220	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4146	58	6288	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4147	58	6424	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4148	58	7709	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4149	58	8150	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4150	58	8666	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4151	58	8930	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4152	58	9249	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4153	58	9260	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4154	58	10299	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4155	58	10622	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4156	58	10698	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4157	58	10754	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4158	58	10841	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4159	58	10909	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4160	58	10963	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4161	58	11344	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4162	58	11413	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4163	58	11829	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4164	58	11853	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4165	58	11876	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4166	58	3614	2	9.969230769	0.02691912	1	0.311202399	1	By_herb		SMSY00058
4167	58	5254	2	9.969230769	0.02691912	1	0.311202399	1	By_herb		SMSY00058
4168	58	3054	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4169	58	4290	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4170	58	5576	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4171	58	5975	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4172	58	8615	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4173	58	9149	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4174	58	9300	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4175	58	10305	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4176	58	10970	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4177	58	8258	2	20.09230769	0.009138082	1	0.311202399	1	By_herb		SMSY00058
4178	58	8259	2	20.09230769	0.009138082	1	0.311202399	1	By_herb		SMSY00058
4179	58	8260	2	20.09230769	0.009138082	1	0.311202399	1	By_herb		SMSY00058
4180	58	2136	2	50.46153846	0.002714547	1	0.29164707	1	By_herb		SMSY00058
4181	58	8263	2	50.46153846	0.002714547	1	0.29164707	1	By_herb		SMSY00058
4182	58	12509	1	46.92857143	0.044112184	1	0.330247363	1	By_herb		SMSY00058
4183	58	7331	1	inf	0.022288262	1	0.311202399	1	By_herb		SMSY00058
4184	58	4144	3	4.734848485	0.041042379	1	0.32631869	1	By_herb		SMSY00058
4185	58	9926	3	7.583333333	0.013696768	1	0.311202399	1	By_herb		SMSY00058
4186	58	3443	3	6.33	0.020996153	1	0.311202399	1	By_herb		SMSY00058
4187	58	11131	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4188	58	624	3	4.890625	0.03813765	1	0.324423442	1	By_herb		SMSY00058
4189	58	10667	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4190	58	1269	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4191	58	3383	2	8.282051282	0.036168872	1	0.320080407	1	By_herb		SMSY00058
4192	58	1179	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4193	58	646	4	10.51239669	0.001796344	1	0.235210068	1	By_herb		SMSY00058
4194	58	647	4	10.51239669	0.001796344	1	0.235210068	1	By_herb		SMSY00058
4195	58	648	4	10.51239669	0.001796344	1	0.235210068	1	By_herb		SMSY00058
4196	58	7746	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4197	58	974	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4198	58	1535	2	8.282051282	0.036168872	1	0.320080407	1	By_herb		SMSY00058
4199	58	1863	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4200	58	2390	2	14.30769231	0.015264433	1	0.311202399	1	By_herb		SMSY00058
4201	58	2406	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4202	58	2739	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4203	58	2822	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4204	58	2823	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4205	58	3120	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4206	58	3453	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4207	58	3632	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4208	58	3722	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4209	58	3780	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4210	58	3800	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4211	58	4520	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4212	58	4763	2	9.969230769	0.02691912	1	0.311202399	1	By_herb		SMSY00058
4213	58	4808	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4214	58	4895	2	8.282051282	0.036168872	1	0.320080407	1	By_herb		SMSY00058
4215	58	5158	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4216	58	5196	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4217	58	5512	2	9.969230769	0.02691912	1	0.311202399	1	By_herb		SMSY00058
4218	58	5564	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4219	58	5692	2	9.969230769	0.02691912	1	0.311202399	1	By_herb		SMSY00058
4220	58	5701	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4221	58	6758	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4222	58	6827	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4223	58	7490	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4224	58	7498	2	8.282051282	0.036168872	1	0.320080407	1	By_herb		SMSY00058
4225	58	7744	2	9.969230769	0.02691912	1	0.311202399	1	By_herb		SMSY00058
4226	58	7777	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4227	58	8475	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4228	58	8514	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4229	58	8533	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4230	58	8568	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4231	58	8682	2	8.282051282	0.036168872	1	0.320080407	1	By_herb		SMSY00058
4232	58	9713	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4233	58	9848	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4234	58	9872	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4235	58	10019	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4236	58	10484	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4237	58	10670	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4238	58	10762	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4239	58	10802	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4240	58	10955	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4241	58	11356	2	7.076923077	0.046479991	1	0.336351787	1	By_herb		SMSY00058
4242	58	11502	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4243	58	11824	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4244	58	11944	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4245	58	11950	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4246	58	12011	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4247	58	12048	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4248	58	12066	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4249	58	12138	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4250	58	12167	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4251	58	12168	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4252	58	12220	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4253	58	12236	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4254	58	12308	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4255	58	12363	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4256	58	12422	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4257	58	12431	2	9.048951049	0.031404947	1	0.312808701	1	By_herb		SMSY00058
4258	58	641	4	11.6	0.001311528	1	0.195441898	1	By_herb		SMSY00058
4259	58	638	4	12.92929293	0.000927399	1	0.193032363	1	By_herb		SMSY00058
4260	58	643	4	12.22966507	0.001107695	1	0.195441898	1	By_herb		SMSY00058
4261	58	644	4	12.92929293	0.000927399	1	0.193032363	1	By_herb		SMSY00058
4262	58	5535	4	12.22966507	0.001107695	1	0.195441898	1	By_herb		SMSY00058
4263	58	5539	4	14.59090909	0.000630922	1	0.179611573	1	By_herb		SMSY00058
4264	58	5540	4	12.22966507	0.001107695	1	0.195441898	1	By_herb		SMSY00058
4265	58	5541	5	15.95	0.000109262	1	0.174576099	1	By_herb		SMSY00058
4266	58	5542	4	12.22966507	0.001107695	1	0.195441898	1	By_herb		SMSY00058
4267	58	5543	4	12.22966507	0.001107695	1	0.195441898	1	By_herb		SMSY00058
4268	58	7316	4	12.22966507	0.001107695	1	0.195441898	1	By_herb		SMSY00058
4269	58	7317	4	12.22966507	0.001107695	1	0.195441898	1	By_herb		SMSY00058
4270	58	7318	4	12.22966507	0.001107695	1	0.195441898	1	By_herb		SMSY00058
4271	58	7319	4	12.22966507	0.001107695	1	0.195441898	1	By_herb		SMSY00058
4272	58	8639	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4273	58	8640	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4274	58	8641	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4275	58	8642	2	7.633136095	0.041198047	1	0.32631869	1	By_herb		SMSY00058
4276	58	10611	3	9.426470588	0.008145322	1	0.311202399	1	By_herb		SMSY00058
4277	58	6188	2	20.09230769	0.009138082	1	0.311202399	1	By_herb		SMSY00058
4278	58	2	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4279	58	113	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4280	58	426	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4281	58	427	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4282	58	483	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4283	58	484	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4284	58	843	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4285	58	1184	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4286	58	1701	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4287	58	1702	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4288	58	1707	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4289	58	1906	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4290	58	1907	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4291	58	1912	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4292	58	2022	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4293	58	2866	2	11.09401709	0.022724618	1	0.311202399	1	By_herb		SMSY00058
4294	58	4588	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4295	58	5333	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4296	58	5783	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4297	58	6344	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4298	58	6496	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
4299	58	6557	2	12.5	0.018835053	1	0.311202399	1	By_herb		SMSY00058
